id,box_id,device_type,false_character,hold_for,key_pressed,location,long_pressed_equivalent,name,platform,pressed_after,timestamp,user_id
1064,#text-area-1,Computer/Laptop,f,59,o,79,1,Kedar,MacIntel,186,1584257343387,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1065,#text-area-1,Computer/Laptop,f,63,u,85,1,Kedar,MacIntel,96,1584257343542,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1066,#text-area-1,Computer/Laptop,f,79, ,32,1,Kedar,MacIntel,188,1584257343793,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1067,#text-area-1,Computer/Laptop,f,94,c,67,2,Kedar,MacIntel,114,1584257343986,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1068,#text-area-1,Computer/Laptop,f,67,n,78,1,Kedar,MacIntel,139,1584257344219,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1069,#text-area-1,Computer/Laptop,f,90, ,32,1,Kedar,MacIntel,80,1584257344366,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1070,#text-area-1,Computer/Laptop,f,67,m,77,1,Kedar,MacIntel,64,1584257344521,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1071,#text-area-1,Computer/Laptop,f,86,a,65,1,Kedar,MacIntel,90,1584257344678,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1072,#text-area-1,Computer/Laptop,f,59,k,75,1,Kedar,MacIntel,79,1584257344844,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1073,#text-area-1,Computer/Laptop,f,88,e,69,1,Kedar,MacIntel,8,1584257344911,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1074,#text-area-1,Computer/Laptop,f,86, ,32,1,Kedar,MacIntel,33,1584257345032,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1075,#text-area-1,Computer/Laptop,f,55,i,73,1,Kedar,MacIntel,76,1584257345195,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1076,#text-area-1,Computer/Laptop,f,87,t,84,1,Kedar,MacIntel,58,1584257345308,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1077,#text-area-1,Computer/Laptop,f,61, ,32,1,Kedar,MacIntel,3,1584257345398,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1078,#text-area-1,Computer/Laptop,f,51,a,65,1,Kedar,MacIntel,237,1584257345696,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1079,#text-area-1,Computer/Laptop,f,75,s,83,1,Kedar,MacIntel,97,1584257345844,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1080,#text-area-1,Computer/Laptop,f,78, ,32,1,Kedar,MacIntel,40,1584257345959,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1081,#text-area-1,Computer/Laptop,f,79,g,71,1,Kedar,MacIntel,162,1584257346199,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1082,#text-area-1,Computer/Laptop,f,71,e,69,1,Kedar,MacIntel,88,1584257346367,ef70b84c-be3d-434b-9cbe-55a19ce557a0
